truth,plugin_estimate_riesz,plugin_estimate_propensity,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.100392289042472882e+00,2.137201198697090021e+00,2.094361966147277432e+00,7.600945909333579387e+00,1.923482494573609758e+00,2.265241437720944884e+00,2.106128964551583493e+00,7.490239929442203071e+00,1.936498466960657527e+00,2.275759462142509459e+00
2.121539888279284192e+00,2.122043291211128224e+00,2.134657180190086212e+00,2.107611896766000470e+00,6.958535215450334377e+00,1.944112939938520856e+00,2.271110853593480083e+00,2.129609820125682340e+00,6.952223282455467945e+00,1.966185033260650972e+00,2.293034606990713709e+00
2.121539888279284192e+00,2.254601675271987737e+00,2.271250751733779882e+00,2.285141876202193334e+00,8.270958824880485949e+00,2.106890044734292644e+00,2.463393707670094024e+00,2.226408803635914868e+00,7.670820902914299744e+00,2.054745687094720719e+00,2.398071920177109018e+00
2.121539888279284192e+00,2.194169538974761746e+00,2.230088920652866236e+00,2.251483059326231384e+00,7.187097471012722671e+00,2.085320627818256334e+00,2.417645490834206434e+00,2.174524830218666605e+00,7.060225457675406879e+00,2.009835540590573899e+00,2.339214119846759310e+00
2.121539888279284192e+00,2.170063277006149427e+00,2.192427347421646022e+00,2.221592940391390769e+00,7.280643021940337078e+00,2.054352639527376567e+00,2.388833241255404971e+00,2.186633058551699982e+00,8.042796968869945218e+00,2.010857039608242136e+00,2.362409077495157828e+00
2.121539888279284192e+00,1.986596293807029623e+00,2.004691069483757193e+00,1.998646169279876927e+00,7.208040515329025233e+00,1.832241817042058463e+00,2.165050521517695614e+00,1.989332223677542144e+00,6.865382176976858375e+00,1.826931324138548529e+00,2.151733123216535759e+00
2.121539888279284192e+00,2.014212286710739264e+00,2.013051269888877837e+00,2.058285500464494877e+00,7.657333630294001381e+00,1.886773364234613393e+00,2.229797636694376362e+00,2.008264607925083656e+00,8.140530775470699254e+00,1.831423823525533345e+00,2.185105392324634188e+00
2.121539888279284192e+00,2.062039766490459503e+00,2.097776793658733485e+00,2.127170748008648360e+00,6.606377424164078249e+00,1.967862683201279772e+00,2.286478812816016948e+00,2.091725483593792845e+00,7.702796574051927081e+00,1.919704951915513602e+00,2.263746015272072309e+00
2.121539888279284192e+00,2.179568666160106805e+00,2.170363452076911948e+00,2.175779867372942267e+00,5.868429335127339108e+00,2.025632745742771856e+00,2.325926989003112677e+00,2.155868910002755712e+00,6.462109387550161621e+00,1.998309907012724373e+00,2.313427912992787050e+00
2.121539888279284192e+00,2.046692865848541043e+00,2.096474852621555307e+00,2.121301078149582242e+00,8.970170524232372600e+00,1.935667549157939371e+00,2.306934607141224891e+00,2.048976932008954588e+00,7.332964509812034848e+00,1.881136780493013916e+00,2.216817083524895260e+00
2.121539888279284192e+00,2.041056161165237359e+00,2.052813543677329822e+00,2.057046708048612338e+00,7.120445953909757542e+00,1.891656547589957160e+00,2.222436868507267516e+00,2.032329644836685212e+00,8.441118797501919957e+00,1.852253544333360757e+00,2.212405745340009666e+00
2.121539888279284192e+00,2.170294459462165815e+00,2.198930118441581705e+00,2.174907081075942994e+00,6.850432136880349354e+00,2.012683099812260679e+00,2.337131062339625309e+00,2.167934594507067381e+00,7.922795621397287213e+00,1.993474823616584457e+00,2.342394365397550526e+00
2.121539888279284192e+00,2.126077952265739590e+00,2.090853995203971749e+00,2.045118517254944646e+00,9.517164341893080248e+00,1.853908845596274446e+00,2.236328188913614845e+00,2.084880092073019053e+00,7.880938452626235602e+00,1.910881778404153408e+00,2.258878405741884698e+00
2.121539888279284192e+00,2.319118097782134846e+00,2.279546612620353851e+00,2.318619564635213681e+00,6.009376421851513328e+00,2.166680035669954485e+00,2.470559093600472877e+00,2.323221482328430287e+00,6.629928643968005630e+00,2.163629709737649343e+00,2.482813254919211232e+00
2.121539888279284192e+00,2.001450270175933799e+00,2.030200651347637386e+00,1.990609382215654977e+00,6.736860407625615998e+00,1.829735758081881603e+00,2.151483006349428351e+00,1.981109186043148007e+00,6.380344700666308988e+00,1.824550148609725753e+00,2.137668223476570262e+00
2.121539888279284192e+00,2.091753389120102113e+00,2.138568935573101015e+00,2.136926590708375429e+00,9.194144507384390153e+00,1.948989831292959662e+00,2.324863350123790973e+00,2.105677778816955836e+00,7.600187862078751522e+00,1.934806828415895241e+00,2.276548729218016653e+00
2.121539888279284192e+00,2.052753887832164725e+00,2.091855163872241796e+00,2.074973502861568786e+00,6.159690618824605224e+00,1.921145457690096148e+00,2.228801548033041424e+00,2.051521516242952092e+00,6.985735257031096879e+00,1.887703322615349677e+00,2.215339709870554508e+00
2.121539888279284192e+00,2.139978338718414363e+00,2.117718946993350837e+00,2.142982924991315485e+00,6.550826731990337493e+00,1.984346056724149765e+00,2.301619793258481206e+00,2.128000620140344967e+00,6.708216473790582057e+00,1.967469363353032907e+00,2.288531876927657027e+00
2.121539888279284192e+00,2.059378631591796793e+00,2.097532693922519620e+00,2.066428490996942813e+00,6.178602707336835032e+00,1.912364477805979845e+00,2.220492504187905780e+00,2.039307863871337112e+00,7.503390979695859997e+00,1.869528516518369488e+00,2.209087211224304514e+00
2.121539888279284192e+00,2.100212533593177611e+00,2.144975301444530302e+00,2.116336563141435256e+00,1.055363252183614620e+01,1.914984049633692509e+00,2.317689076649178226e+00,2.103525852285995867e+00,7.469376044976508311e+00,1.934131770292610630e+00,2.272919934279381327e+00
2.121539888279284192e+00,2.194655946016311532e+00,2.225687325119972026e+00,2.212292459007352274e+00,5.940823585605119028e+00,2.061222051956664192e+00,2.363362866058040357e+00,2.191360607615992162e+00,6.718014883947070359e+00,2.030712152976144935e+00,2.352009062255839389e+00
2.121539888279284192e+00,1.899360379219055206e+00,1.943064972281455915e+00,1.940529267314588191e+00,6.278060589667008529e+00,1.785230208845888011e+00,2.095828325783288371e+00,1.911386223676832197e+00,7.418287411977756207e+00,1.742572441887981327e+00,2.080200005465683066e+00
2.121539888279284192e+00,2.103044242799282149e+00,2.159375676035880876e+00,2.146103088411968063e+00,5.725998056954784587e+00,1.997789251783022690e+00,2.294416925040913213e+00,2.120761434916523580e+00,7.051146371098217180e+00,1.956178070328206564e+00,2.285344799504840818e+00
2.121539888279284192e+00,2.063886688590049534e+00,2.062568917751312458e+00,2.061240678876871790e+00,5.920816038641707024e+00,1.910424874353453317e+00,2.212056483400290485e+00,2.065865307511354221e+00,7.421130586799228546e+00,1.897019178558843500e+00,2.234711436463864942e+00
2.121539888279284192e+00,2.127908316969871372e+00,2.121708020091056746e+00,2.118018998399172403e+00,6.464111832311370875e+00,1.960435585518858881e+00,2.275602411279486148e+00,2.103536885139416057e+00,7.275585700278810464e+00,1.936354679070136475e+00,2.270719091208695861e+00
2.121539888279284192e+00,2.008171423316001736e+00,2.017699305951595523e+00,2.100284810706274374e+00,9.957989037900501827e+00,1.904696951451159581e+00,2.295872669961389168e+00,2.010902748864841438e+00,7.033215678583835562e+00,1.846528780880711818e+00,2.175276716848971059e+00
2.121539888279284192e+00,2.175172795653343094e+00,2.155477913081646157e+00,2.145621266210219868e+00,5.562246573308107678e+00,1.999443544118170379e+00,2.291798988302269358e+00,2.135749273039633245e+00,6.749287318351488096e+00,1.974727342352602166e+00,2.296771203726664545e+00
2.121539888279284192e+00,2.176097652018070150e+00,2.176373148620128539e+00,2.242329701990588120e+00,9.290129133094017888e+00,2.053414482705073763e+00,2.431244921276102477e+00,2.190477555863953096e+00,6.418928385463914310e+00,2.033445854333344460e+00,2.347509257394561732e+00
2.121539888279284192e+00,1.922824895501136888e+00,1.961434304416179719e+00,1.970078142578713942e+00,6.490396779065998878e+00,1.812174664889145692e+00,2.127981620268282192e+00,1.940127647331042704e+00,7.132925952262087144e+00,1.774592610742983689e+00,2.105662683919101497e+00
2.121539888279284192e+00,2.060389276027679628e+00,2.144991265654563772e+00,2.091099097539903529e+00,6.988291781690039173e+00,1.927250930908291693e+00,2.254947264171515364e+00,2.075941308227716053e+00,7.047850163185063188e+00,1.911396417128381930e+00,2.240486199327050176e+00
2.121539888279284192e+00,2.094326346337795464e+00,2.093401690661907288e+00,2.029603878241497572e+00,8.635021536700667966e+00,1.847471237741807659e+00,2.211736518741187485e+00,2.055011812443815256e+00,7.521250489027079489e+00,1.885030531478391280e+00,2.224993093409239453e+00
2.121539888279284192e+00,2.109223984003067098e+00,2.157971396684646770e+00,2.107782438043505291e+00,9.459932950538650687e+00,1.917148552223619351e+00,2.298416323863391231e+00,2.112372851673979035e+00,7.230245731783850438e+00,1.945712382446207922e+00,2.279033320901750148e+00
2.121539888279284192e+00,2.027484791278839182e+00,2.096348583161830703e+00,2.094729020609752634e+00,6.053469735628840276e+00,1.942233088413540365e+00,2.247224952805964904e+00,2.055472419979107901e+00,6.534297156858081657e+00,1.897035820805223816e+00,2.213909019152992208e+00
2.121539888279284192e+00,2.033709810614585667e+00,2.040860495209694037e+00,2.051139123470056003e+00,8.036607351333335814e+00,1.875430754856372229e+00,2.226847492083739777e+00,2.024904609943448897e+00,7.681823946503291367e+00,1.853118420530891486e+00,2.196690799356006085e+00
2.121539888279284192e+00,2.171093910515308423e+00,2.208355231404304675e+00,2.163395226854656350e+00,7.010886807539710830e+00,1.999282391403420123e+00,2.327508062305892800e+00,2.144326453485468686e+00,7.155574901590678216e+00,1.978528816162282489e+00,2.310124090808654884e+00
2.121539888279284192e+00,2.186822101712226907e+00,2.188246903538703769e+00,2.194526722234092286e+00,5.791516065452620765e+00,2.045366780838814069e+00,2.343686663629370504e+00,2.189995034862105783e+00,7.068010089360841519e+00,2.025214976726151139e+00,2.354775092998060426e+00
2.121539888279284192e+00,2.058810433983802923e+00,2.092159347236156375e+00,2.047319942644680424e+00,6.820067274529101553e+00,1.885455893387808723e+00,2.209183991901552346e+00,2.064608314026146196e+00,7.442013559479688567e+00,1.895524786472167156e+00,2.233691841580125015e+00
2.121539888279284192e+00,2.049657897710800203e+00,2.085415281891823014e+00,2.060074996260693236e+00,5.947930023100452601e+00,1.908914260695061982e+00,2.211235731826324269e+00,2.054540051315794980e+00,6.621496393749906950e+00,1.895049799117644485e+00,2.214030303513945253e+00
2.121539888279284192e+00,1.987469034731388140e+00,2.022009287774563013e+00,2.000468083111802020e+00,5.413009545136644896e+00,1.856264693870782745e+00,2.144671472352821517e+00,1.994131346329784948e+00,6.239909132183540486e+00,1.839304879205470922e+00,2.148957813454098975e+00
2.121539888279284192e+00,2.150756113171577333e+00,2.140676387548446691e+00,2.190874900656285984e+00,6.804936559412177566e+00,2.029190503491198339e+00,2.352559297821373629e+00,2.145009984774515210e+00,6.716627671969554569e+00,1.984378117249300244e+00,2.305641852299730399e+00
2.121539888279284192e+00,2.052028647124767513e+00,2.084030626118183349e+00,2.088643435971259343e+00,1.145641236239242033e+01,1.878855558029356443e+00,2.298431313913162022e+00,2.040182228095247741e+00,6.895523454291294208e+00,1.877425222402695715e+00,2.202939233787799989e+00
2.121539888279284192e+00,1.917276640534400833e+00,1.942381434738636115e+00,1.917023504887125140e+00,6.254926841005651994e+00,1.762010837816310183e+00,2.072036171957940098e+00,1.906568889116664112e+00,5.985714567450357571e+00,1.754928785310588824e+00,2.058208992922739178e+00
2.121539888279284192e+00,2.211449045777321043e+00,2.166948283433914213e+00,2.193455047634895294e+00,6.107605981257156813e+00,2.040278746799558895e+00,2.346631348470231693e+00,2.225742564689615843e+00,7.927762868280097130e+00,2.051228113039373468e+00,2.400257016339858218e+00
2.121539888279284192e+00,2.187976581871509563e+00,2.182703761816024990e+00,2.140593691946356625e+00,7.158871200068540830e+00,1.974757870718904851e+00,2.306429513173808399e+00,2.165614997620491256e+00,7.008048429228573184e+00,2.001535386316330545e+00,2.329694608924651966e+00
2.121539888279284192e+00,2.055289828777313144e+00,2.066382890641689229e+00,2.087227402441786506e+00,6.397926584000916073e+00,1.930452803845273069e+00,2.244002001038300165e+00,2.040436663677376750e+00,7.213136136948253174e+00,1.873973503237294835e+00,2.206899824117458664e+00
2.121539888279284192e+00,2.054273143172264060e+00,2.059967233300209255e+00,2.073001662041409787e+00,1.002551764495152398e+01,1.876751748449465129e+00,2.269251575633354445e+00,2.034812996496446313e+00,7.438673974611047512e+00,1.865767411103435247e+00,2.203858581889457380e+00
2.121539888279284192e+00,2.101697378456592435e+00,2.134845012843608725e+00,2.127433293609239495e+00,6.597125134617925823e+00,1.968236824059352186e+00,2.286629763159127027e+00,2.109487697727802757e+00,7.059621615987066612e+00,1.944805450961565318e+00,2.274169944494039974e+00
2.121539888279284192e+00,2.217018437623977878e+00,2.264722999989986274e+00,2.255261550291207673e+00,6.398572501980902771e+00,2.098479038117146089e+00,2.412044062465269256e+00,2.231091595999437960e+00,6.856716062086014141e+00,2.068793227479881924e+00,2.393389964518993995e+00
2.121539888279284192e+00,2.265169507980346886e+00,2.306200160980224734e+00,2.277974857750698856e+00,7.820428319342707546e+00,2.104645813930607900e+00,2.451303901570789812e+00,2.268199710242333467e+00,7.114088210045189875e+00,2.102883403521823791e+00,2.433516016962843143e+00
2.121539888279284192e+00,2.385648440837860207e+00,2.424685055792331845e+00,2.423507088198122439e+00,6.256119353163037466e+00,2.268479645120739630e+00,2.578534531275505248e+00,2.375388145362842707e+00,7.628287472149810178e+00,2.204201612151229561e+00,2.546574678574455852e+00
2.121539888279284192e+00,2.308195877850055755e+00,2.318686574339866802e+00,2.323469426974654084e+00,6.858007288584787808e+00,2.161155777518339427e+00,2.485783076430968741e+00,2.310149665735167002e+00,7.405846295122344713e+00,2.141477501086277879e+00,2.478821830384056124e+00
2.121539888279284192e+00,2.182888950049877153e+00,2.175826205492019660e+00,2.199897015735623462e+00,5.859836392118224602e+00,2.049859862057071602e+00,2.349934169414175322e+00,2.148308421053196859e+00,6.945248963288050525e+00,1.984965626852266851e+00,2.311651215254126868e+00
2.121539888279284192e+00,1.914606371998786916e+00,1.963569189310073959e+00,1.973290520267794390e+00,9.639478657978939324e+00,1.780856060743280178e+00,2.165724979792308602e+00,1.897471994349426927e+00,7.023745861442332483e+00,1.733208723648649530e+00,2.061735265050204102e+00
2.121539888279284192e+00,2.255645220041274879e+00,2.300961564242839597e+00,2.331637127436115620e+00,9.340594486569068877e+00,2.142209495397905172e+00,2.521064759474326067e+00,2.256924026934661764e+00,7.146525457601126341e+00,2.091231262464029239e+00,2.422616791405294290e+00
2.121539888279284192e+00,2.182118016362190271e+00,2.209693671822547945e+00,2.199554228417110124e+00,7.277751539042847995e+00,2.032347140312606992e+00,2.366761316521613256e+00,2.192537645521457357e+00,8.381847892013560397e+00,2.013094877871269617e+00,2.371980413171645097e+00
2.121539888279284192e+00,2.112558940887450998e+00,2.109450127243995610e+00,2.109516416257189331e+00,6.994936651359388691e+00,1.945590370005038761e+00,2.273442462509339901e+00,2.102551637645345028e+00,7.042657632883912555e+00,1.938067372250484643e+00,2.267035903040205191e+00
2.121539888279284192e+00,2.061523649573326011e+00,2.043002948760986204e+00,2.024141073406673375e+00,8.298964964495953112e+00,1.845587709373374796e+00,2.202694437439971953e+00,2.041593153849359688e+00,6.184492086816426593e+00,1.887455732044289958e+00,2.195730575654429195e+00
2.121539888279284192e+00,2.172773364424705367e+00,2.145841425299644278e+00,2.110449074132134228e+00,1.005250858132123248e+01,1.913935163769524994e+00,2.306962984494743463e+00,2.170796303107636493e+00,7.647100979457363223e+00,1.999398802767977434e+00,2.342193803447295330e+00
2.121539888279284192e+00,2.082657778263091952e+00,2.076785708487034032e+00,2.026899868098553270e+00,7.139196083540513271e+00,1.861292091486072886e+00,2.192507644711033876e+00,2.055668281941814612e+00,7.007412982303175220e+00,1.891596109673584269e+00,2.219740454210044955e+00
2.121539888279284192e+00,2.100456244945525963e+00,2.138010098338126941e+00,2.122142259065527448e+00,6.157240909819903685e+00,1.968344805643293727e+00,2.275939712487760946e+00,2.110471885597333230e+00,7.194123064612016449e+00,1.944228259659333657e+00,2.276715511535332581e+00
2.121539888279284192e+00,2.086161657571792727e+00,2.134654354929923947e+00,2.202818680726922995e+00,8.941654166307525742e+00,2.017480453031482490e+00,2.388156908422363500e+00,2.096350156901535478e+00,7.212660213336159032e+00,1.929892488181971233e+00,2.262807825621099500e+00
