truth,Riesz_Informed,Riesz_Oracle,Riesz,Outcome_Informed,Outcome_Oracle,covered_outcome_adapted,covered_riesz_adapted
1.000000000000000000e+00,1.175524984875699452e+00,1.015586218921612716e+00,9.790077951279746449e-01,9.064615991111031335e-01,9.341806202255179548e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.569190339872670092e-01,7.007567847006614947e-01,8.529767034372035539e-01,8.308612711487806113e-01,8.738594667185013432e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,4.918108054569156895e-01,4.575209691691065061e-01,6.609224890568001776e-01,6.430068493162137688e-01,6.825602410597126912e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.429368272370497905e-01,7.387500651241711846e-01,7.458873224497117871e-01,7.691618807424019932e-01,7.776898568672903078e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.159668214809655540e+00,1.066753703762861605e+00,1.222226369745233354e+00,1.179009710337329153e+00,1.191903428181464220e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.000384912743084165e+00,9.697976014394383837e-01,1.084631688542777139e+00,1.020362657238287785e+00,1.085765152084847252e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.364068739183295964e-01,7.753088536894523486e-01,8.361908060428170364e-01,8.443642824574679739e-01,8.152875146599708467e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.920713941381355427e-01,7.364612079932963962e-01,8.021422311674302197e-01,8.087600672792081280e-01,8.746863586509736610e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.760902444478637419e-01,8.913685132760302832e-01,1.056977726750625735e+00,1.088203488502125005e+00,1.039213815167418398e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.151930854422450690e+00,1.151264926451859960e+00,8.638292676675256576e-01,8.468346320866838584e-01,8.601456877538771195e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.239947682459438427e+00,1.232811757376144790e+00,1.247533148460204799e+00,1.219728313072354187e+00,1.227562398813930145e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.101299287843410912e+00,1.102524557106664416e+00,8.016016784775784609e-01,7.883537680700368755e-01,7.711576600617233712e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.961744512705735133e-01,7.516377254216191073e-01,8.905150465926199299e-01,9.100055285092858437e-01,9.078801082702190328e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.205643373214577041e+00,1.052103884402371126e+00,9.563823590455159396e-01,9.304884404208836335e-01,9.137786116579699192e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.040038854363246612e+00,1.001374873308735314e+00,9.838620497481368465e-01,9.687143843059411452e-01,9.754022830949015122e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.323114809481823917e+00,1.302141891455112832e+00,1.128263677172603785e+00,1.121861667730472689e+00,1.092966161601049091e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.622792432833040532e-01,9.493057958381794226e-01,7.582607213513938849e-01,7.437592343176729903e-01,7.614643390700139847e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.126990125474631954e+00,1.069497468707979237e+00,9.707656796267079002e-01,9.516832683791663916e-01,9.242087990387930496e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.264840244042917394e+00,1.184283514470335419e+00,1.074640003436529545e+00,1.084631883819840992e+00,1.093125609583272428e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.258836613954933181e+00,1.296117288468827677e+00,1.107805673087762566e+00,1.066055078198626216e+00,1.033827144799547071e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.262897524476964017e+00,1.081271077278972204e+00,1.279578748438079616e+00,1.279921015350351521e+00,1.248111339583695578e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.081530095668991720e+00,1.101930239313727133e+00,9.736368406720894431e-01,8.827464744742102853e-01,8.481528552217653116e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.122497171014256834e+00,1.071169373692574478e+00,8.833774323967131803e-01,9.061332589354442746e-01,8.801870291330134988e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.032588867078241046e+00,1.038411552847526620e+00,9.736181944630957208e-01,9.356611719717623510e-01,9.615510100103842328e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.576054772350683919e-01,9.124447703113049979e-01,9.697498319557149582e-01,9.684659425184731774e-01,9.514598062756707275e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.301140598745809562e-01,7.849483765448408423e-01,9.767161877147781945e-01,9.202131726518136823e-01,9.139061839913228402e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.151470636529793978e+00,1.134138068492063445e+00,9.862221816708840461e-01,9.775766454316235921e-01,1.000761651195394508e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.125448598790887322e-01,9.540559102024162019e-01,8.676459553100197564e-01,9.039710294844085503e-01,9.331724827269595179e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.322360231749975856e-01,7.129536368130836577e-01,6.915044398176104501e-01,7.172607807532188628e-01,7.204464029923364210e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.852206257836163772e-01,8.416326753590810394e-01,9.108408056932690844e-01,9.209029319793087254e-01,9.188527031494938546e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.401484068048748144e-01,7.446392805553481153e-01,8.434665733295007017e-01,8.535046385031515026e-01,8.763037015375374494e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.048113539904092395e+00,9.029759716831837757e-01,1.055482011207442339e+00,1.033675813699402202e+00,1.100176134313275211e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.309397996696182176e+00,1.263579755441089025e+00,1.155460157609175864e+00,1.141011432318864927e+00,1.167687055998903434e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.520025628105882598e-01,7.760263934102364924e-01,8.651168348728408564e-01,8.390403305008033996e-01,8.440203379213860879e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.117432337853074387e+00,9.410345830646181797e-01,9.345048099323052249e-01,9.526650302461706632e-01,9.126606776399934784e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.278315176570716361e+00,1.304577020143863120e+00,1.047967881066025564e+00,1.069225213287234411e+00,1.075997208004516814e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.010968531071920085e+00,7.646519404718695734e-01,1.004843666128928836e+00,9.377645862894831152e-01,9.219573117901748160e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.055793402616840737e+00,9.844984101715058555e-01,8.759941428467009628e-01,9.048379820387861816e-01,9.216398052624397152e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.252412548268597048e+00,1.271852232544040673e+00,1.107655344056092339e+00,1.058775465978629482e+00,1.050824679138943729e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.214332209089486581e-01,7.301554341664179271e-01,8.299821662076773965e-01,8.292780072110337297e-01,8.785370046612570594e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.129868244409152123e-01,8.885505479572961551e-01,9.354114763822365397e-01,9.529352144296470151e-01,9.774239311862167323e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.247808690497306694e+00,1.106589443779297133e+00,1.175523525760834076e+00,1.159927539136283992e+00,1.147080495743323825e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.179325169016612884e+00,1.071846188623038598e+00,9.426146366443308722e-01,9.231733398331787299e-01,9.083536063830873752e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,9.969741400313327784e-01,8.403885331425400285e-01,8.875760342289032989e-01,9.080266525186728721e-01,9.124261519278680233e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.941131766726586605e-01,7.452350960353371079e-01,9.231267789591730555e-01,9.305563856466789741e-01,9.162897266983938138e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.132388026444170581e+00,1.099542697073113473e+00,1.095901367624240841e+00,1.069129239374507101e+00,1.091420700876292837e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.060229600647664361e+00,9.752631693409400393e-01,9.946820681850327972e-01,1.028965354450635417e+00,1.038530206301925052e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.032764038645258120e-01,8.037023910877792998e-01,6.668413265668757806e-01,6.538604549531439325e-01,6.823445506281585748e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.121284761759606674e+00,9.305790844924068939e-01,1.020626389488262564e+00,9.392546194055981790e-01,9.389142500913904010e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.130775507265568303e-01,8.890688711915621933e-01,9.526057437799666516e-01,9.523337116423744586e-01,9.509471959751132353e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.111590005077376153e+00,9.167083666088915450e-01,1.037636533316500520e+00,1.054127664352400018e+00,1.075514305981314367e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.230656164179505296e+00,1.173926250391885917e+00,1.110725610270045127e+00,1.112915286398683756e+00,1.136637249963760476e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.872474404945905002e-01,6.460214560978121412e-01,7.472960112506824570e-01,7.325616893923432293e-01,7.658571976220445165e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.092396202504624325e+00,1.024168680579276680e+00,8.725412741084912494e-01,8.893442151202246571e-01,8.751332382511652908e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.040806383249052836e+00,9.291078290826155772e-01,1.044105678184506392e+00,1.013546977862373355e+00,9.641767187097697311e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.035037500338048311e+00,8.606013767177533857e-01,1.049756628241170553e+00,9.635977074261926623e-01,9.586034680894535143e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.509074750143182264e+00,1.505640820257498680e+00,1.347161509252814193e+00,1.376186587535882300e+00,1.311360157792633707e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.226697270612864044e+00,1.298674645001199890e+00,8.498970476088196779e-01,8.375662920694183500e-01,8.346455537778227907e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.218870716018481737e+00,1.179277630060597382e+00,1.089238621772097293e+00,1.118884683293469351e+00,1.099214047392765403e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.282088238645750611e+00,1.222325919685881335e+00,1.193055032575577767e+00,1.158584241724192943e+00,1.198316562377275574e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.686175439419679734e-01,1.029401718072338490e+00,1.001173908526668654e+00,9.538365286331228488e-01,9.652067503473218402e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.643599648250849254e-01,8.252164780023595325e-01,8.177857962618023668e-01,8.380962463128477369e-01,8.503439159442649498e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.346683571736377427e+00,1.239696042729210079e+00,1.025094610878227064e+00,9.432222427618551785e-01,9.144922768308113570e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.865991263577178483e-01,1.010626744699256063e+00,8.683488231858370598e-01,9.472449270265490551e-01,9.821206634650878620e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.122256805192897611e+00,1.021745228370613434e+00,1.185827148573076917e+00,1.135488217718397808e+00,1.126490232379999457e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.934991996322262153e-01,1.036853451947064464e+00,1.008746030994529974e+00,9.916217885797070641e-01,9.590383550344865338e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.035026078761878354e+00,8.200945626028143254e-01,9.431882589602634814e-01,9.695218762798427647e-01,9.859691903905801746e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.266194326081271582e+00,1.291167186139536627e+00,1.100382352126272112e+00,1.115897518103503128e+00,1.058479611067847159e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.488110603138011578e+00,1.310368986995172902e+00,1.198043112569602497e+00,1.181956560032071835e+00,1.168909501735196477e+00,1.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,1.151000210369967691e+00,9.982014073527678555e-01,9.101519042531457382e-01,9.023277390547861376e-01,9.271560296243476218e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.077276573404556625e+00,1.074218206524155672e+00,1.008830171868025039e+00,9.857339264865027095e-01,1.017036535829092481e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.199447759891330234e+00,1.151688593035414154e+00,1.133351127957749727e+00,1.116162208473716833e+00,1.070850940601108192e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.661658723364028534e-01,8.514839082646531443e-01,8.335441227920936669e-01,7.785610121039939768e-01,7.623621989550803946e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.014756839612601658e+00,8.340495837423577141e-01,1.028908177781248989e+00,1.032661139176557219e+00,1.097389083335927440e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.032610576329970886e+00,1.067360329951094755e+00,9.337615945439965426e-01,9.605366570184288300e-01,9.564407423723992885e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.181488137774586278e+00,1.171363532492899928e+00,8.914041312339355816e-01,8.608332906823560338e-01,8.597860326384790808e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.301219734537018891e+00,1.276490240662445652e+00,1.006184108066778604e+00,1.024467681048262468e+00,1.014809526978363685e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.993774607031113089e-01,8.524574029275585607e-01,9.278062272348444051e-01,9.179828995851702089e-01,9.248527855436874390e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.171377172402047639e+00,1.139305753822537515e+00,1.122971906296162503e+00,1.110918064076636291e+00,1.093546864366565341e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.150731067802013063e+00,9.903467611842570184e-01,1.016695662319217153e+00,9.829477463555202910e-01,9.845914323324741479e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.034219449899226317e+00,9.539764015804055308e-01,9.770961326758584864e-01,9.370373124106053941e-01,9.666493744358743978e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.258169132780075250e+00,1.320869579336602317e+00,1.140879610334796901e+00,1.084646207814854435e+00,1.109756294522507680e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.755893930279397885e-01,9.878954587257017250e-01,8.918003857356371356e-01,9.134692944967426342e-01,9.470464491787342620e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.118030750119670902e+00,1.115582002842442577e+00,9.864755216867279186e-01,9.790839351971453164e-01,9.510745849083981351e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.135090295706934871e+00,9.895247214703564165e-01,1.173105717304725681e+00,1.129084958447757359e+00,1.133385569639248081e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.367450692138662660e-01,8.024585765743351695e-01,9.733584547105967877e-01,9.330654878807019825e-01,9.594351371373761594e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.135681837484926460e+00,1.118656262403525670e+00,1.147845599422633089e+00,1.184159382902209678e+00,1.198147397028267669e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.610181224565960800e-01,5.728019970504356628e-01,7.946795398906325580e-01,8.096296857947610226e-01,8.401583125422338316e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.201367890072450040e+00,1.224854160134251302e+00,9.827383260123775388e-01,9.819262528940150281e-01,1.040534909353073356e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.149418272866461921e+00,1.085251708110253288e+00,1.029978126246285708e+00,1.014011014532056665e+00,1.054414489696198665e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.198332481084372514e-01,8.020775273204123756e-01,8.949253101983999370e-01,9.138779036422555180e-01,8.970274373843447613e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.789946955324292599e-01,7.685710850978859643e-01,9.347563870393000851e-01,9.014020534735935897e-01,9.342691392975610576e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.084945340378827616e+00,7.945584102477285526e-01,1.131640613734886225e+00,1.093953867932062840e+00,1.118584366098699157e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.006186643513610202e+00,1.046498880504976414e+00,8.767853211015114168e-01,8.613238227221042820e-01,8.818318690470451360e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.081156315258060330e+00,1.112654607903818205e+00,9.844773280547776118e-01,9.605050075088804595e-01,9.747924799209807256e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.146876351318078413e+00,1.164603302253253592e+00,9.875057159935535234e-01,9.391614069878877480e-01,9.618334294366138737e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.909441146234930331e-01,6.406155664654096249e-01,8.280959879248736000e-01,8.764444056122278059e-01,8.881092276979415390e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.172058379392767469e+00,1.150419112399929666e+00,1.018689269922893548e+00,1.017325374516913294e+00,9.277777105566147320e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.214156919139450785e+00,1.186206229175794657e+00,1.000485805614080626e+00,9.873645070127775591e-01,9.941748004353144763e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.225685908947605096e+00,1.133297771441715174e+00,9.819534766930160252e-01,9.882182007171432803e-01,1.054543969019595018e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.265893577842978956e+00,1.120790238311176523e+00,1.064878521918099175e+00,1.079972912151133890e+00,1.091303266581396647e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.131640316075777086e+00,9.855598062226733624e-01,1.019623152753524442e+00,1.046432128626042513e+00,1.012762823250713984e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.130258951382114629e+00,1.128324201381836200e+00,1.105662072294674170e+00,1.054572391957968147e+00,1.102785157277548889e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.063188470522257845e+00,1.115309308141918532e+00,1.088005591678195882e+00,1.087843858431824184e+00,1.080610983324854502e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.014405291516551566e+00,9.920730900239184136e-01,9.643645233213949952e-01,9.364471912876632942e-01,9.202769838830235916e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.010706616059596552e+00,9.586817532879414738e-01,9.268318184800724557e-01,8.990392503812539848e-01,9.186382107166325417e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.925351445370684811e-01,1.014955110353717549e+00,9.782394957320554862e-01,9.378300677155183562e-01,9.731548657380730827e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.127043518934484956e+00,1.168253938561915950e+00,1.052860626483897333e+00,1.055792153995624760e+00,1.044683547679279512e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.068669435212358687e+00,8.882175848941763485e-01,9.342033486069238890e-01,9.337071777867407274e-01,9.278256186681852480e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.128541193703271883e+00,1.152173782439596117e+00,1.118150617728203677e+00,1.104313065202594313e+00,1.131494187947104324e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.229107468476866138e+00,1.209287624696187224e+00,1.157928805282485429e+00,1.069208448449846305e+00,1.060518506512416304e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.323008770448152127e+00,1.270268940330613772e+00,1.261926693211611994e+00,1.198112920293856964e+00,1.139663424519664847e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.062453523470008987e+00,1.053761934056853589e+00,1.024933950393939641e+00,1.030741588416376864e+00,1.010072432237247630e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.412697778825902528e+00,1.328891344661166984e+00,1.308322470287476946e+00,1.286847605203180311e+00,1.304020289063178906e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,4.823616502433681341e-01,5.239611689602785560e-01,6.243440030270245300e-01,6.466193872922745278e-01,6.573856297348432687e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.691483204594942835e-01,9.054363698353470324e-01,7.982968414521992573e-01,7.918899919512369934e-01,8.437151041427962683e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.095907965823833763e+00,1.048573288987667995e+00,1.100133348726344273e+00,1.100986858646886501e+00,1.111561311191768153e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.690916747010516197e-01,9.373339974153089837e-01,1.037594109608250159e+00,1.042087411325895108e+00,1.049169826759447588e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.036985323904429546e+00,9.861050575648649952e-01,9.808580145929953753e-01,9.949536518848201005e-01,1.010380028281208320e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.823951611466023248e-01,8.107105382116263081e-01,9.298965118230377858e-01,9.231700322070969245e-01,9.267108948596611828e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.029683927092641449e-01,6.560093047696968771e-01,8.486206209203143169e-01,8.191622419796510401e-01,8.465351602546218324e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.898387135021490701e-01,5.146978937618380545e-01,6.732983698451965315e-01,6.577306558745845688e-01,6.991729740583232378e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.254493176637630159e+00,1.175533725480317093e+00,1.084485053043094949e+00,1.072088637340852246e+00,1.073437351348871971e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.663445336076515346e-01,7.436932248213122820e-01,8.553788477349867359e-01,8.176548056885295512e-01,8.425501965673779514e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.032383225249045022e+00,9.377546822297641027e-01,8.446266264883020014e-01,8.618640808318029922e-01,8.809373203824163445e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.619255728657328364e-01,6.254455698827064980e-01,8.857262202110045557e-01,8.289127755493407301e-01,8.728800604682118713e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.232055349585019499e+00,1.051555083164696036e+00,1.107027455696437013e+00,1.071172808132420995e+00,1.088495372387398241e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.460178509875000197e-01,8.872292672827348792e-01,1.094300734230148731e+00,1.072388262087591304e+00,1.065514774948808752e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.301680792296950884e+00,1.343458956209103716e+00,1.187237562643409516e+00,1.185120176197526298e+00,1.154599222177388640e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.651475307426709449e-01,7.569426434786786784e-01,9.889991496813349547e-01,9.680592207551036443e-01,1.027972914916537972e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.651696419082957057e-01,8.733954940220146623e-01,8.459986130752447098e-01,8.114660678473764044e-01,7.956982710005167103e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.220912593716656502e+00,1.094118086988190575e+00,9.688457824195118029e-01,9.717296291090262716e-01,1.002243182972740065e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.101613766707061126e+00,9.110628035185216467e-01,9.959208810581601234e-01,9.890017487718709699e-01,1.003286312666523905e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.231031690902851583e+00,1.114838077431729246e+00,1.168420014043112243e+00,1.153035549991161091e+00,1.159220752351821648e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.206509247076488212e+00,1.094271180779568198e+00,1.145521214924326125e+00,1.073333376576834475e+00,1.068045998491134796e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.047139136463782094e+00,9.719448931622596266e-01,1.089672193292964719e+00,1.036014924570455520e+00,1.065370550967416952e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.191471902602767141e+00,1.294141290154889212e+00,1.184648607476807669e+00,1.175980074686159726e+00,1.108680317890345268e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.164010721551007155e+00,1.199961620676958107e+00,1.001019520285888698e+00,1.000064938975243400e+00,9.775692795241159860e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.125529116677746355e+00,1.182628562085994428e+00,1.142861307325407694e+00,1.102130979416915402e+00,1.071106475156432092e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.058037304711273885e+00,1.086077246315490630e+00,1.161583033680960497e+00,1.098780333127244546e+00,1.113362162469008654e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.032461955439119450e-01,9.990259805857667486e-01,8.657826334489300280e-01,8.294420694832326246e-01,8.822414552791592035e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.081765508084423733e+00,1.163696820310368141e+00,1.118298730593111134e+00,1.116953847782404585e+00,1.120399607837033962e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.023369480868660419e+00,9.839092334488389602e-01,9.580282289460361200e-01,9.647252953850735668e-01,9.653772242275903137e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.669657856391992379e-01,7.606519159312477019e-01,7.602167780315325363e-01,7.575679435898471370e-01,7.086800574277111187e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.118104381681663817e+00,1.025479846343246404e+00,9.289952557599717720e-01,9.472819617529182334e-01,9.519922608966600031e-01,1.000000000000000000e+00,8.000000000000000444e-01
