truth,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.010760177784859160e+00,1.044985566674748290e+00,1.734515691008074123e+00,9.295445386251279807e-01,1.160426594724368599e+00,1.023309605443310399e+00,1.038022359209883616e+00,9.340048833381419113e-01,1.112614327548478999e+00
1.000000000000000000e+00,1.012240524995885016e+00,8.898745916973003212e-01,4.103416480699655366e+00,7.123151101016627074e-01,1.067434073292937935e+00,9.608146677181875761e-01,1.076970655513278752e+00,8.698499441137065302e-01,1.051779391322668511e+00
1.000000000000000000e+00,9.986385572875208227e-01,1.020159482450585964e+00,2.086952010179508932e+00,8.935321959574639150e-01,1.146786768943707902e+00,1.000597946912231029e+00,1.020809361420742301e+00,9.120367675746237079e-01,1.089159126249838350e+00
1.000000000000000000e+00,9.927489036096890374e-01,9.049035905268355551e-01,2.071972137783985257e+00,7.787315796487414010e-01,1.031075601404929820e+00,9.661330747484193626e-01,1.087744419022098619e+00,8.747144884531228293e-01,1.057551661043715896e+00
1.000000000000000000e+00,9.918755943039591072e-01,9.849232519595783053e-01,3.122263067804204262e+00,8.300395162009349681e-01,1.139806987718221754e+00,9.437614017634664565e-01,1.067860867363813693e+00,8.531822175314937029e-01,1.034340585995439099e+00
1.000000000000000000e+00,1.039081740291804890e+00,1.030558853074207581e+00,1.988745355815175531e+00,9.069468458993414917e-01,1.154170860249073671e+00,1.084631966180243490e+00,1.090854965816104416e+00,9.930827615230849448e-01,1.176181170837401924e+00
1.000000000000000000e+00,1.020840573378558380e+00,1.110111018796553051e+00,2.733877974834086011e+00,9.651802378828864271e-01,1.255041799710219674e+00,1.022774612539370409e+00,9.372003009574394472e-01,9.379176897085477194e-01,1.107631535370193099e+00
1.000000000000000000e+00,1.006382076571473938e+00,9.562923286241753473e-01,1.298730289051601705e+00,8.564003641983954918e-01,1.056184293049955203e+00,1.042142571281115204e+00,1.656396490862175996e+00,9.293311112312059308e-01,1.154954031331024478e+00
1.000000000000000000e+00,1.011885380669808931e+00,1.023531365669372528e+00,1.794301903854145452e+00,9.061176510203070578e-01,1.140945080318437999e+00,9.701636460718321420e-01,8.564963988887980273e-01,8.890425444277937350e-01,1.051284747715870660e+00
1.000000000000000000e+00,9.784178175127713484e-01,8.863137845601222198e-01,3.585326105355189252e+00,7.203415654008153979e-01,1.052286003719429042e+00,9.510393793902326420e-01,1.135327599258486808e+00,8.576426502685829956e-01,1.044436108511882288e+00
1.000000000000000000e+00,1.008993824924208305e+00,9.030236286772870269e-01,2.364568171633241622e+00,7.682369447048243982e-01,1.037810312649749767e+00,9.805719017379698199e-01,1.218336187713174423e+00,8.838210847003971082e-01,1.077322718775542532e+00
1.000000000000000000e+00,1.009378697318069174e+00,1.001194325181254507e+00,2.102660548884226266e+00,8.740913687672225985e-01,1.128297281595286305e+00,1.041983466940448633e+00,1.283985919467060199e+00,9.426601533808954825e-01,1.141306780500001894e+00
1.000000000000000000e+00,1.028940247089884963e+00,9.485299199195348363e-01,3.797160927427700727e+00,7.777249233953917873e-01,1.119334916443677885e+00,9.918056425866740300e-01,1.033777857592758753e+00,9.026836922295555787e-01,1.080927592943792481e+00
1.000000000000000000e+00,1.025445189730977313e+00,9.892569744907674378e-01,1.469088028567291815e+00,8.830152823869223955e-01,1.095498666594612480e+00,1.026908493688993840e+00,1.136434364383602791e+00,9.334662521253835887e-01,1.120350735252604091e+00
1.000000000000000000e+00,1.023247075955301844e+00,1.059109202001603300e+00,1.322310745811889454e+00,9.583144703822279453e-01,1.159903933620978655e+00,1.050301039340600262e+00,1.325385959273919445e+00,9.493891698588917682e-01,1.151212908822308867e+00
1.000000000000000000e+00,1.055319333433794471e+00,1.024945254612680046e+00,5.547084260966670399e+00,8.185006911244178118e-01,1.231389818100942168e+00,9.723364176258956215e-01,1.436666436422319393e+00,8.672736003958214646e-01,1.077399234855969778e+00
1.000000000000000000e+00,1.046636902484831655e+00,1.156216519023186340e+00,1.702310636404573474e+00,1.041852219166877980e+00,1.270580818879494700e+00,1.078452505065197853e+00,1.162418533288740452e+00,9.839480391656222347e-01,1.172956970964773582e+00
1.000000000000000000e+00,1.028293717832078125e+00,1.033968300686391784e+00,1.931097721676729551e+00,9.121610348309155958e-01,1.155775566541867860e+00,1.039376308332720766e+00,8.605783549570187319e-01,9.580621298839055999e-01,1.120690486781535933e+00
1.000000000000000000e+00,9.836659652230806961e-01,9.979039185047232641e-01,3.498086371537228789e+00,8.339633890137068128e-01,1.161844447995739715e+00,9.642508690552863415e-01,1.213350295218109665e+00,8.676982254445607667e-01,1.060803512666011805e+00
1.000000000000000000e+00,9.598507970860185035e-01,9.449087144095126289e-01,1.559289413294749904e+00,8.354540095301598024e-01,1.054363419288865344e+00,9.243569257561796704e-01,9.982980655599967834e-01,8.367776833678683968e-01,1.011936168144490944e+00
1.000000000000000000e+00,1.028646900103249662e+00,1.071123598710721936e+00,2.382429805124711475e+00,9.358287921631895934e-01,1.206418405258254278e+00,1.014838674766453286e+00,9.838679832057505292e-01,9.278947014930490900e-01,1.101782648039857371e+00
1.000000000000000000e+00,1.007677003188955256e+00,9.810734927452546827e-01,2.208815876287880009e+00,8.508015689063282982e-01,1.111345416584180956e+00,9.960554546683005883e-01,1.100539367304653737e+00,9.041007698127963010e-01,1.088010139523804876e+00
1.000000000000000000e+00,1.031459202495744298e+00,9.092115321748658330e-01,6.471161129118592648e+00,6.862334498724924625e-01,1.132189614477239203e+00,1.016004779586097806e+00,9.920897398458295990e-01,9.286982856169577749e-01,1.103311273555237726e+00
1.000000000000000000e+00,1.014429446276901237e+00,1.011081020203181913e+00,1.723265606916361659e+00,8.960149769451477564e-01,1.126147063461216069e+00,9.498967911540051601e-01,1.013408878403296631e+00,8.616572133300592906e-01,1.038136368977951030e+00
1.000000000000000000e+00,1.033750338307230843e+00,9.470842030799505595e-01,1.846956969039598606e+00,8.279601509975728080e-01,1.066208255162328200e+00,9.959197625793041464e-01,1.142724625665112015e+00,9.022192724850138790e-01,1.089620252673594525e+00
1.000000000000000000e+00,1.035129743974339878e+00,1.049931366476550387e+00,2.194493762264851267e+00,9.200824755523946408e-01,1.179780257400706134e+00,9.936510699875789054e-01,9.966083405982658627e-01,9.061459775501407021e-01,1.081156162425016998e+00
1.000000000000000000e+00,9.750357262469434572e-01,9.946943736083015963e-01,1.845778794044568238e+00,8.756083222403800992e-01,1.113780424976223093e+00,1.003832892010732225e+00,1.473846923345945026e+00,8.974192618619041273e-01,1.110246522159560323e+00
1.000000000000000000e+00,1.023667125174854142e+00,9.778507223042692820e-01,2.824762860792330521e+00,8.305306014380425816e-01,1.125170843170495871e+00,1.027828720403632712e+00,1.371064988305430221e+00,9.251926326072427154e-01,1.130464808200022819e+00
1.000000000000000000e+00,1.042499480444400328e+00,9.506890629177803254e-01,2.624800245542726618e+00,8.086789743798392660e-01,1.092699151455721385e+00,1.020867332888676815e+00,1.359931394787804670e+00,9.186488174796098027e-01,1.123085848297743716e+00
1.000000000000000000e+00,1.003898422654029066e+00,1.007290965864168442e+00,1.967993446733729890e+00,8.843255754083796383e-01,1.130256356319957245e+00,1.007551377602360132e+00,1.534565740617771956e+00,8.989678820870909970e-01,1.116134873117629267e+00
1.000000000000000000e+00,9.821427560426559955e-01,8.178805792958372400e-01,2.612383972213291106e+00,6.762067689591728659e-01,9.595543896325016142e-01,8.507331650744962559e-01,1.241081499245004105e+00,7.530833961295611001e-01,9.483829340194314117e-01
1.000000000000000000e+00,9.573674103780992484e-01,8.664232867638903546e-01,1.431585755813472804e+00,7.615464080962541793e-01,9.713001654315265299e-01,9.203054279074938115e-01,7.835788212837075939e-01,8.427142376879399599e-01,9.978966181270476632e-01
1.000000000000000000e+00,1.026056895165463168e+00,1.104182324034688412e+00,3.277592463390385458e+00,9.454926948375634854e-01,1.262871953231813338e+00,1.016795267750580489e+00,1.203190103147176115e+00,9.206477238375903038e-01,1.112942811663570675e+00
1.000000000000000000e+00,1.013489071963163735e+00,9.960734443024668039e-01,3.091079299411028103e+00,8.419651042515960970e-01,1.150181784353337511e+00,9.733341069539238610e-01,1.118190335833011417e+00,8.806449490751719900e-01,1.066023264832675732e+00
1.000000000000000000e+00,9.866041618467570329e-01,9.743402931920108756e-01,2.550188238952101560e+00,8.343631297776996636e-01,1.114317456606322088e+00,9.704060712953890278e-01,8.366219157142001928e-01,8.902316769863869439e-01,1.050580465604391112e+00
1.000000000000000000e+00,9.974733016825693133e-01,1.060157037680292458e+00,2.532510443772028275e+00,9.206658758040314749e-01,1.199648199556553330e+00,1.038479494892554200e+00,8.475048475697541939e-01,9.577853238214790732e-01,1.119173665963629327e+00
1.000000000000000000e+00,9.793896110912196917e-01,9.825791944691152358e-01,1.668816023231819878e+00,8.693455984399565128e-01,1.095812790498273959e+00,9.395631057860862612e-01,9.087617355617008119e-01,8.560035571595668857e-01,1.023122654412605748e+00
1.000000000000000000e+00,9.722792993484508095e-01,9.614117047484321832e-01,2.123235027592330848e+00,8.336884125735223305e-01,1.089134996923342147e+00,9.676141623181554463e-01,1.170222159747283941e+00,8.727930101538290408e-01,1.062435314482481852e+00
1.000000000000000000e+00,1.032132736262908246e+00,9.634147354630149263e-01,1.002431661324126422e+00,8.756543631969088137e-01,1.051175107729120928e+00,9.364561496684632447e-01,1.231710783214408744e+00,8.391757287730284842e-01,1.033736570563898116e+00
1.000000000000000000e+00,1.034934868392473950e+00,1.026780810524164478e+00,3.201417954291681855e+00,8.699460744915691324e-01,1.183615546556759712e+00,1.059260802298936932e+00,1.131426527033876805e+00,9.660246703944725954e-01,1.152496934203401269e+00
1.000000000000000000e+00,1.016174937940755418e+00,1.118370837949562935e+00,3.125882201621322576e+00,9.633973623755249793e-01,1.273344313523600890e+00,1.058476403885132644e+00,9.274153721006342943e-01,9.740636217551519316e-01,1.142889186015113356e+00
1.000000000000000000e+00,9.671398940921479559e-01,8.404816606798153344e-01,4.623196970226891800e+00,6.520116445986168241e-01,1.028951676761013845e+00,9.161704043687722843e-01,1.194727847832385725e+00,8.203615686568934695e-01,1.011979240080651099e+00
1.000000000000000000e+00,1.046564057732520148e+00,1.122094438061252752e+00,3.786020056713773396e+00,9.515401965433611942e-01,1.292648679579144311e+00,1.046038072931197327e+00,1.333944082911149520e+00,9.448009296594566120e-01,1.147275216202938042e+00
1.000000000000000000e+00,1.040305319556385166e+00,1.147871430754532573e+00,3.603989304052856113e+00,9.814677931113040543e-01,1.314275068397761093e+00,1.042501279140801707e+00,1.079074598919359751e+00,9.514477456650642928e-01,1.133554812616539120e+00
1.000000000000000000e+00,1.012146366654803176e+00,1.008420262415467450e+00,3.831165094209132871e+00,8.368521778197955951e-01,1.179988347011139194e+00,1.055700270951806408e+00,1.306936132228094349e+00,9.554932268324687339e-01,1.155907315071144081e+00
1.000000000000000000e+00,1.037334560351280022e+00,1.027256119594204042e+00,3.265407154636610798e+00,8.688617502166784412e-01,1.185650488971729644e+00,1.023313185647733103e+00,1.319491230582807040e+00,9.226259718476987892e-01,1.124000399447767418e+00
1.000000000000000000e+00,1.047992818508021617e+00,1.040357183617285353e+00,1.771480315337943923e+00,9.236925464781570172e-01,1.157021820756413799e+00,1.011667395094973720e+00,1.067740753805797249e+00,9.210933052036549551e-01,1.102241484986292486e+00
1.000000000000000000e+00,1.009275286318418674e+00,9.795867239474057575e-01,2.308874515661722970e+00,8.463968419040157620e-01,1.112776605990795753e+00,1.027255660956255756e+00,9.218559002750502662e-01,9.430962690086349687e-01,1.111415052903876655e+00
1.000000000000000000e+00,9.958987563757503159e-01,9.785679257382342566e-01,2.020866479562162699e+00,8.539616605034074936e-01,1.103174190973061020e+00,9.649265706567469181e-01,1.101320870956734144e+00,8.729392426395967686e-01,1.056913898673897068e+00
1.000000000000000000e+00,1.015757005673877833e+00,9.064977658658636139e-01,4.653218652073569217e+00,7.174168055668117550e-01,1.095578726164915473e+00,9.938174738870095837e-01,1.184482037527965881e+00,8.984203439997070495e-01,1.089214603774312007e+00
1.000000000000000000e+00,9.530889580933885608e-01,9.687436945699871016e-01,1.273873722332846681e+00,8.698122709300347699e-01,1.067675118209939544e+00,9.730996494011328046e-01,9.223663239041477446e-01,8.889169615144874026e-01,1.057282337287778207e+00
1.000000000000000000e+00,1.021255580036950938e+00,1.052789129974512683e+00,4.813267333770888889e+00,8.604839153316734546e-01,1.245094344617351911e+00,1.031260942673987380e+00,9.986136633140804131e-01,9.436678579128332522e-01,1.118854027435141507e+00
1.000000000000000000e+00,1.004838029072380179e+00,8.589602429010028128e-01,4.055413873692146787e+00,6.824423801381891419e-01,1.035478105663816484e+00,9.553103970619504226e-01,1.165629090953897995e+00,8.606755122064332353e-01,1.049945281917467499e+00
1.000000000000000000e+00,9.834520857263305826e-01,1.041222437737244544e+00,1.978577280831641083e+00,9.179268377991864902e-01,1.164518037675302597e+00,9.812798396227374598e-01,1.174980213498707959e+00,8.862661144228839438e-01,1.076293564822590865e+00
1.000000000000000000e+00,9.748289819612810936e-01,9.610407131837727102e-01,2.811986305857030466e+00,8.140541383370856199e-01,1.108027288030459800e+00,1.047665803367306969e+00,1.282440517137038993e+00,9.484022804534626427e-01,1.146929326281151296e+00
1.000000000000000000e+00,1.091333235600733698e+00,1.165557035792822438e+00,3.998205450075036804e+00,9.902886355775625260e-01,1.340825436008082239e+00,1.179837991448341228e+00,1.410286914635908939e+00,1.075744204782034252e+00,1.283931778114648203e+00
1.000000000000000000e+00,9.572510042404956954e-01,8.946910981248824557e-01,3.745993595835229950e+00,7.250408166764827911e-01,1.064341379573282120e+00,8.958028884929708502e-01,1.131656424253367765e+00,8.025572846350759182e-01,9.890484923508657822e-01
1.000000000000000000e+00,9.823160618261490562e-01,8.926091264738738040e-01,2.027670831618591407e+00,7.677932599604695429e-01,1.017424992987278065e+00,9.373465007008839889e-01,8.903363396233927585e-01,8.546383864399818009e-01,1.020054614961786177e+00
1.000000000000000000e+00,1.025150597996514534e+00,8.633620848803029713e-01,3.064202903604053674e+00,7.099251800986610128e-01,1.016798989661944930e+00,9.353567323195656202e-01,9.715716874440981643e-01,8.489577763711834146e-01,1.021755688267947937e+00
1.000000000000000000e+00,1.030532753239660870e+00,1.003303646563012075e+00,1.950193568206551431e+00,8.808956107841279248e-01,1.125711682341896225e+00,1.059950755791698729e+00,8.644546086642266314e-01,9.784536537003422074e-01,1.141447857883055139e+00
1.000000000000000000e+00,1.029228672111184073e+00,1.054123638154710108e+00,3.550850545403638314e+00,8.889513193163368632e-01,1.219295956993083463e+00,9.913282390241937581e-01,1.128788153735297728e+00,8.982008792270910202e-01,1.084455598821296496e+00
1.000000000000000000e+00,1.049911515974763621e+00,1.028964618748605231e+00,1.810816618528637623e+00,9.110118051175636333e-01,1.146917432379646717e+00,1.029262167576974196e+00,1.227146828765030673e+00,9.321621443289467290e-01,1.126362190825001663e+00
1.000000000000000000e+00,1.018082691842662202e+00,9.498204118917455974e-01,2.869926707176426284e+00,8.013272441143091118e-01,1.098313579669182083e+00,1.012578529531621196e+00,1.283891201980078112e+00,9.132588794967295698e-01,1.111898179566512823e+00
1.000000000000000000e+00,1.034980035469491133e+00,9.967339917206040623e-01,1.759533070425756351e+00,8.804634258550542159e-01,1.113004557586154020e+00,1.036978382041627178e+00,1.158677271018247135e+00,9.426261207614257120e-01,1.131330643321828644e+00
1.000000000000000000e+00,9.816853080435883339e-01,9.598555456655083473e-01,2.813291532506688508e+00,8.128348617378534646e-01,1.106876229593163119e+00,9.462103220440626350e-01,1.163953501144658231e+00,8.516434803922731112e-01,1.040777163695852270e+00
1.000000000000000000e+00,1.022429374279224978e+00,1.045935278820832925e+00,2.476291806996948619e+00,9.080010727241617507e-01,1.183869484917503989e+00,1.008060459079043403e+00,7.669399223282830080e-01,9.312974939771619942e-01,1.084823424180924700e+00
